image_path,class_name,labels
/kaggle/input/van-gogh-paintings/Drawings/Field with Cart and Two Rabbits.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages with a Woman Working in the Foreground 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Saintes-Maries with Church and Ramparts.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver Standing in Front of a Loom.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Women.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Planting Potatoes.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Bog-Oak Trunks.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien, Peeling Potatoes.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Fork in a Winter Landscape.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Zouave, Half-Figure.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Factory.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of the Paris Ramparts.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Portrait of a Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 8.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Girl Carrying a Loaf of Bread.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Cypresses.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Peasant with Cap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Baby Crawling.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Cottage and Two Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden in the Snow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fields with Poppies.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Fishing Boats at 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Sheaves and Arles in the Background 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bending Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Women Picking Olives.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cypresses 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bench in a Wood.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bird s-Eye View of Saint-Remy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sale of Building Scrap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/City View.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mountain Landscape Seen across the Walls 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Long Overcoat and Umbrella, Seen from the Back 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hands.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman, Half-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Sheaves.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Apartment Blocks and Miscellaneous Studies.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Drinking Coffee 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/St. Catharina s Church at Eindhoven.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of an Old Man.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands and Two Arms.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ruins of Montmajour.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Funeral in the Snow near the Old Tower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands with a Stick.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Man, Standing with Arms Folded.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Diggers and Other Figures 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Peasants Eating and Other Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Montmartre.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/The Cafe Terrace on the Place du Forum, Arles, at Night.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Joseph Roulin, Sitting in a Cane Chair, Three-Quarter-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Female Nude.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Head of a Young Man, Bareheaded.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man and Woman Sharing a Meal.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping to the Left.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Lane of Poplars.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 3.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fish-Drying Barn, Seen From a Height.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Two Women, Kneeling.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Child on Her Lap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Stooping in front of Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Plaster Statuette 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Knee 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Baby on her Lap, Half-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees near the Wall of the Asylum 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Figure Sketches.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/La Mousme, Sitting 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field 5.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 24.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Portrait of Patience Escalier.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden with Flowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Peasant Working.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/View of Paris with Notre-Dame and the Pantheon.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Male and Seated Female Nudes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Couple Walking.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver 4.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Sou wester, Sitting with Pipe 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Group of Figures on the Beach.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Row of Cottages in Saintes-Maries.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Studies of the Interior of a Cottage, and a Sketch of The Potato Eaters.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Girl Sitting, Knitting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Gasworks.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with White Bonnet Sien s Mother , Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Roofs of Paris and Notre-Dame.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Langlois Bridge at Arles Seen from the Road.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Two Sowers and Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 6.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Man with a Sack of Wood.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Path and Pollard Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Young Man.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Preparing a Meal.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Hat, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmer Sitting at the Fireplace.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Young Man 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Men with a Four-Wheeled Wagon.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmers Working in the Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Two Sowers and Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bakery.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Terrace of the Tuileries with People Walking.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Zouave Sitting, Whole Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 6.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Female Nude Seen from the Side.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sand Diggers in Dekkersduin near The Hague.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Umbrella, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Trees.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Long Overcoat, Glass and Handkerchief.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/French Peasant Woman Suckling Her Baby after Dalou.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Right Arm and Shoulder.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Reaper.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man, Standing.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Houses with Thatched Roofs.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Girl Kneeling in Front of a Bucket.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Five Persons at a Meal.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Farmhouse at Night.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape near Montmajour with Train.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Couple Walking Arm in Arm with a Child in the Rain.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Trees 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Carpenter s Yard and Laundry.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Feeding Chickens.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field of Grass with a Round Clipped Shrub.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Shawl 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Girl Standing, Knitting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Enclosed Field 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with a Few Sketches of Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Mower and a Stooping Peasant Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 11.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Hind Legs of a Horse.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap, Half-Length.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Group of Pine Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Group of Cottages with Two Women in the Foreground.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Row of Bare Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Miners.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of People Sitting on Chairs.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower 7.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pianist.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches for the Drawing of an Auction.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Hands 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Girl with Pinafore, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking in Front of Snow-Covered Cottage.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/En Route.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Pianist and a Violinist.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Restaurant Menu.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Silhouette of a Peasant Woman Digging Carrots.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Five Men and a Child in the Snow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 13.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Barred Windows.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Lifting Potatoes 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Woman Walking.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of the Old Tower and Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Male Nude Seen from the Front 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Female Nude, Seated.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Half-Figure 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheatfield with Reaper and Peasant Woman Binding Sheaves.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Walking Her Dog A La Villette.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/La Roubine du Roi with Washerwomen.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Pine Tree and Cypresses in the Garden of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Garden of the Asylum and Tree Trunks and a Stone Bench.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Churchyard in the Rain.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior of a Farm with Figures at the Fireside.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Street in Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Reeling Yarn 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Drawbridge in Arles.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Couple Walking with a Child.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man Talking with Woman Sien.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with the Oise.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sand Diggers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Nursery on Schenkweg 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with Her Left Arm Raised.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three People Sharing a Meal.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 7.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Binding a Sheaf of Grain.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Ploughman in the Fields near Arles.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pollard Birches.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 10.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Flowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape in Drente.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in Front of the Wall of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Shawl 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man Holding Top Hat in his Hand 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Blind Man Sitting in Interior.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 14.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Man and Woman Planting Potatoes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap and Walking Stick.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Man Seen from the Back.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Girl, Half-Figure.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Digging.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 3.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man Holding Top Hat in his Hand.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant with a Fork.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Donkey Cart with Boy and Scheveningen Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Binding Sheaves.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Tossing Hay, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Boys near a Cart_The Dustman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottages and Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Bare Treetop in the Garden of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of Peasant Plowing with Horses.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Pinetrees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with a Weaver Facing Right.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 22.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Studies of a Seated Girl, L Ecorche and Venus.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man, Wearing a Blouse, Sitting with Pipe.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with Hat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Reaper 4.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman Sewing, with a Girl.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 3.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman, Sitting by the Fire, Peeling Potatoes.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Sou wester, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Girl with a Shawl.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Sowers.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Plaster Torso of a Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Men Walking in a Landscape with Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Trees and Mower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Part of a Portrait of Anthon van Rappard.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Snowy Landscape with the Old Tower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Feet.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Church in Nuenen, with One Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Le Moulin de la Galette 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Picking Up a Sheaf of Grain.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of a Cottage and Figures 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Workman with Spade, Sitting near the Window.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman in Dark Dress, Walking.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees Seen against the Wall of the Asylum.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mask of an Egyptian Mummy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Barn Owl Viewed from the Front.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap, Eating.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Old Tower in the Snow.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees near the Wall of the Asylum 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman by a Hearth.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Setting Sun.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 8.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Girl.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of an Eroded Garden-Wall Ornament 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A Weather-Beaten Pine Tree.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman in a Dark Dress Sien s Mother.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien with Umbrella and Prayer Book.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Six Sketches of Figures, Among Others a Man Sowing Wheat.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man Reading.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus and a Landscape.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Standing Male Nude Seen from the Front 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower with Hand in Sack 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Eating from a Plate.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Path between Pine Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Reeling Yarn.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Entrance to the Pawn Bank, The Hague.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes 6.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Self-Portrait with Cap 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man with a Top Hat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Fisherman with a Fringe of Beard and a Sou wester.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with People Sitting on Chairs.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Men in Front of the Counter in a Cafe.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Portrait possibly of Willemien van Gogh.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien Nursing Baby.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Foot.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower Facing Left.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman at the Washtub and Peasant Woman Hanging Up the Laundry.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Cutting Bread.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Young Man with a Pipe.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Pitching Wheat or Hay 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Entrance to the Old Tower.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of the Paris Ramparts 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Field with Factory.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/La Crau seen from Montmajour.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Studies of a Man Digging and a Landscape with Cypresses.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Churchyard in Winter 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 8.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Diggers and Other Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Park with Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Winding Yarn.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/L Ecorche.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study for Reclining Female Nude.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Self-portrait.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man with a Stick.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Bent Figure of a Woman.jpg,Drawings,3
